Codeshare,DestinationAirport,Equipment,Index,SourceAirport,Stops
"",ATL,764,20758,FRA,0
"",ATL,764,20785,GIG,0
"",ATL,764,21190,MAD,0
"",ATL,764,21481,MUC,0
"",ATL,764 77L 76W,21166,LHR,0
"",ATL,76W,20362,BRU,0
"",ATL,76W,20398,CDG,0
"",ATL,76W,20706,DUB,0
"",ATL,76W,20708,DUS,0
"",ATL,76W,20731,EZE,0
"",ATL,76W,20802,GRU,0
"",ATL,76W,21179,LIM,0
"",ATL,76W,21186,LOS,0
"",ATL,76W,21192,MAN,0
"",ATL,76W,21713,SCL,0
"",ATL,76W,21890,STR,0
"",ATL,76W,21990,ZRH,0
"",ATL,777,14669,LHR,0
"",ATL,77L,20709,DXB,0
"",ATL,77L,21004,JNB,0
"",ATL,77W,35918,ICN,0
"",ATL,77W 744 772,9268,CDG,0
"",ATL,77X,47520,MEX,0
"",ATL,CR9,3580,CVG,0
"",ATL,CR9,3585,GSO,0
"",ATL,CR9,3602,SYR,0
"",ATL,CRJ,3577,AZO,0
"",ATL,CRJ,3578,CHA,0
"",ATL,CRJ,3579,CRW,0
"",ATL,CRJ,3582,EVV,0
"",ATL,CRJ,3583,FWA,0
"",ATL,CRJ,3586,GSP,0
"",ATL,CRJ,3588,LAN,0
"",ATL,CRJ,3589,LEX,0
"",ATL,CRJ,3591,MBS,0
"",ATL,CRJ,3592,MDT,0
"",ATL,CRJ,3601,ROA,0
"",ATL,CRJ,3605,XNA,0
"",ATL,CRJ CR9,3604,TYS,0
"",ATL,E90 319,60023,PHL,0
"",ATL,M83 M80 319,5167,DFW,0
"",ATL,M88,20023,ALB,0
"",ATL,M88,20282,AVL,0
"",ATL,M88,20391,CAK,0
"",ATL,M88,20421,CHA,0
"",ATL,M88,20526,DAY,0
"",ATL,M88,20570,DSM,0
"",ATL,M88,20714,ELP,0
"",ATL,M88,20755,FNT,0
"",ATL,M88,20757,FPO,0
"",ATL,M88,20770,GCM,0
"",ATL,M88,20791,GPT,0
"",ATL,M88,20843,HOU,0
"",ATL,M88,20883,ICT,0
"",ATL,M88,21247,MDT,0
"",ATL,M88,21318,MLB,0
"",ATL,M88,21487,NAS,0
"",ATL,M88,21520,OKC,0
"",ATL,M88,21621,PVD,0
"",ATL,M88,21901,SYR,0
"",ATL,M88,21923,TUL,0
"",ATL,M88 319,20551,DFW,0
"",ATL,M88 319,21183,LIT,0
"",ATL,M88 319 717,20809,GSP,0
"",ATL,M88 319 717,21907,TLH,0
"",ATL,M88 320,20303,BHM,0
"",ATL,M88 320  717,21594,PIT,0
"",ATL,M88 320  M90,20890,IND,0
"",ATL,M88 320 319,21253,MEM,0
"",ATL,M88 717,20022,AGS,0
"",ATL,M88 717,20848,HSV,0
"",ATL,M88 717,21096,LEX,0
"",ATL,M88 717 319,20388,CAE,0
"",ATL,M88 717 319,20861,IAH,0
"",ATL,M88 717 319,21483,MYR,0
"",ATL,M88 717 319,21705,SAV,0
"",ATL,M88 738 319 320 717,20318,BNA,0
"",ATL,M88 73H 320 738  319,20806,GSO,0
"",ATL,M88 73H 757 320 738 739 M90 753,20578,DTW,0
"",ATL,M88 73W 717 319,20425,CHS,0
"",ATL,M88 73W 738 319,20446,CMH,0
"",ATL,M88 757 320 738 739 73W,21102,LGA,0
"",ATL,M88 757 M90 73H,21296,MIA,0
"",ATL,M88 757 M90 73W  320 717,20377,BWI,0
"",ATL,M88 M90,21524,OMA,0
"",ATL,M88 M90,21714,SDF,0
"",ATL,M88 M90 757 320 738 73H,21575,PHL,0
"",ATL,M90,21927,TUS,0
"",ATL,M90 717,21608,PNS,0
"",ATL,M90 717  M88 319,21883,STL,0
"",ATL,M90 757 M88,20523,DAB,0
"",ATL,M90 757 M88,21465,MSY,0
"",ATL,M90 757 M88,21560,PBI,0
"",ATL,M90 757 M88,21679,RSW,0
"",ATL,M90 757 M88 320 319,20335,BOS,0
"",ATL,M90 M88,20275,AUS,0
"",ATL,M90 M88,20371,BUF,0
"",ATL,M90 M88,20439,CLT,0
"",ATL,M90 M88,21312,MKE,0
"",ATL,M90 M88,21672,ROC,0
"",ATL,M90 M88 319,21550,ORF,0
"",ATL,M90 M88 73H,21658,RIC,0
"",ATL,SF3,475,LWB,0
"",ATL,SF3,476,MCN,0
"",ATL,SF3,485,MEI,0
"",ATL,SF3,490,MSL,0
"",ATL,SF3,494,PIB,0
"",ATL,SF3,509,TUP,0
"",ATM,AT7,8830,STM,0
"",ATM,AT7 E95,8531,BEL,0
"",ATM,EM2,39947,BEL,0
"",ATQ,320,32069,TAS,0
"",ATQ,321,47347,DOH,0
"",ATQ,737,49386,BOM,0
"",ATQ,737,49541,SXR,0
"",ATQ,738,4064,DEL,0
"",ATQ,752,51785,ASB,0
"",ATQ,788 321 320,10399,DEL,0
"",ATQ,DH8,49425,DEL,0
"",ATT,CNA,1722,BET,0
"",ATW,320,29162,SFB,0
"",ATW,M80,28869,AZA,0
"",ATW,M80,28997,LAS,0
"",ATY,BE1,67554,MSP,0
"",ATY,BE1,67561,PIR,0
"",ATZ,320,29465,SHJ,0
"",ATZ,320,33847,KWI,0
"",ATZ,320,65622,JED,0
"",ATZ,320,65670,RUH,0
"",ATZ,DH4,39911,CAI,0
"",ATZ,E70,41176,CAI,0
"",AUA,319,8391,YYZ,0
"",AUA,319,43403,FLL,0
"",AUA,320,6405,PHL,0
"",AUA,320,13914,BOS,0
"",AUA,320,14049,JFK,0
"",AUA,320,60024,PHL,0
"",AUA,320 319,12306,BOG,0
"",AUA,330,36182,AMS,0
"",AUA,732,3915,CCS,0
"",AUA,732,3924,MAR,0
"",AUA,733,46525,MIA,0
"",AUA,733,46528,PBM,0
"",AUA,738,6005,MIA,0
"",AUA,738,21103,LGA,0
"",AUA,738,28570,CCS,0
"",AUA,738,59679,MIA,0
"",AUA,738 757,20065,ATL,0
"",AUA,738 E90,17657,PTY,0
"",AUA,739,56599,IAD,0
"",AUA,73G,24858,ATL,0
"",AUA,73G,24946,BWI,0
"",AUA,73G,25210,MCO,0
"",AUA,73H,20921,JFK,0
"",AUA,73W,64856,YYZ,0
"",AUA,752 319 320,58753,CLT,0
"",AUA,753 739,56287,EWR,0
"",AUA,757 319 320,4895,CLT,0
"",AUA,763,44523,AMS,0
"",AUA,763,44537,CUR,0
"",AUA,D93,47262,CCS,0
"",AUA,J32,42653,JBQ,0
"",AUA,M80,47850,CCS,0
"",AUA,M82,3063,CCS,0
"",AUA,M82,3064,MIA,0
"",AUA,M82,3065,VLN,0
"",AUA,M83,2777,BON,0
"",AUA,M83,2780,CCS,0
"",AUA,M83,2799,LRM,0
"",AUA,M83,2803,MIA,0
"",AUA,M83,2815,VLN,0
"",AUA,M83 F50,2783,CUR,0
"",AUA,SH6,558,CUR,0
"",AUA,SH6,559,LSP,0
"",AUA,SH6,560,MAR,0
"",AUC,E70,3799,BOG,0
"",AUG,CNA,3623,BOS,0
"",AUH,310,33684,RIY,0
"",AUH,310,45779,ISB,0
"",AUH,310 73H,45856,LHE,0
"",AUH,310 73H,45919,PEW,0
"",AUH,313,15306,CGP,0
"",AUH,319,10288,BAH,0
"",AUH,319,10312,BOM,0
"",AUH,319,13821,MSQ,0
"",AUH,319 320,24125,BEG,0
"",AUH,319 320,35334,BEG,0
"",AUH,319 320,47921,AMM,0
"",AUH,320,3939,AMD,0
"",AUH,320,4031,CCJ,0
"",AUH,320,13106,BLR,0
"",AUH,320,13215,COK,0
"",AUH,320,13432,KHI,0
"",AUH,320,13438,KWI,0
"",AUH,320,24031,ALA,0
"",AUH,320,24032,AMD,0
"",AUH,320,24033,AMM,0
"",AUH,320,24128,BEY,0
"",AUH,320,24129,BGW,0
"",AUH,320,24144,BSR,0
"",AUH,320,24146,CAI,0
"",AUH,320,24147,CCJ,0
"",AUH,320,24154,CMB,0
"",AUH,320,24157,COK,0
"",AUH,320,24167,EBL,0
"",AUH,320,24189,IKA,0
"",AUH,320,24192,JAI,0
"",AUH,320,24200,KHI,0
"",AUH,320,24201,KRT,0
"",AUH,320,24202,KTM,0
"",AUH,320,24204,KWI,0
"",AUH,320,24206,LCA,0
"",AUH,320,24216,MCT,0
"",AUH,320,24218,MED,0
"",AUH,320,24220,MLE,0
"",AUH,320,24224,MSQ,0
"",AUH,320,24228,NBO,0
"",AUH,320,24241,PEW,0
"",AUH,320,24245,SAH,0
"",AUH,320,24246,SEZ,0
"",AUH,320,24251,TRV,0
"",AUH,320,24252,TSE,0
"",AUH,320,29881,BAH,0
"",AUH,320,31402,NBO,0
"",AUH,320,33623,ADE,0
"",AUH,320,33661,GXF,0
"",AUH,320,37399,KWI,0
"",AUH,320,37434,MCT,0
"",AUH,320,40049,BEY,0
"",AUH,320,58012,AMM,0
"",AUH,320,58025,CMB,0
"",AUH,320 319,24163,DMM,0
"",AUH,320 319,24164,DOH,0
"",AUH,320 319 321,47348,DOH,0
"",AUH,320 321,35718,ALA,0
"",AUH,320 321,51380,JED,0
"",AUH,320 321,51517,RUH,0
"",AUH,320 332 77W,24190,ISB,0
"",AUH,320 333 332 77W,24244,RUH,0
"",AUH,320 333 346,24122,BAH,0
"",AUH,320 737,24137,BLR,0
"",AUH,320 737,24186,HYD,0
"",AUH,320 73H,3962,BLR,0
"",AUH,321 320,4245,ATH,0
"",AUH,321 320,24039,ATH,0
"",AUH,321 320,24214,MAA,0
"",AUH,321 320,35804,TSE,0
"",AUH,330,13271,FCO,0
"",AUH,330,36183,AMS,0
"",AUH,330,36482,BAH,0
"",AUH,330,46161,MNL,0
"",AUH,332,7148,DUS,0
"",AUH,332,7334,HKT,0
"",AUH,332,7670,TXL,0
"",AUH,332,13239,CTU,0
"",AUH,332,13429,JNB,0
"",AUH,332,13437,KUL,0
"",AUH,332,13608,PEK,0
"",AUH,332,15725,AMS,0
"",AUH,332,15736,BRU,0
"",AUH,332,24034,AMS,0
"",AUH,332,24141,BRU,0
"",AUH,332,24158,CTU,0
"",AUH,332,24162,DME,0
"",AUH,332,24198,JNB,0
"",AUH,332,24212,LOS,0
"",AUH,332,24227,MXP,0
"",AUH,332,24230,NRT,0
"",AUH,332,24238,PEK,0
"",AUH,332,24248,SIN,0
"",AUH,332,29538,AMS,0
"",AUH,332,29570,CGK,0
"",AUH,332,31352,JNB,0
"",AUH,332,40622,KUL,0
"",AUH,332,48835,JNB,0
"",AUH,332,53614,AMS,0
"",AUH,332 320,13245,DEL,0
"",AUH,332 320,24160,DEL,0
"",AUH,332 333,15745,FRA,0
"",AUH,332 333,24166,DUS,0
"",AUH,332 333,24174,FRA,0
"",AUH,332 345 333,15761,MUC,0
"",AUH,332 77W,24203,KUL,0
"",AUH,332 77W,24215,MAN,0
"",AUH,333,17876,HKG,0
"",AUH,333,24155,CMN,0
"",AUH,333,24177,GVA,0
"",AUH,333,24242,PVG,0
"",AUH,333,31274,GVA,0
"",AUH,333,38222,FRA,0
"",AUH,333,38536,MCT,0
"",AUH,333 332,24247,SGN,0
"",AUH,333 737 332 320,24191,IST,0
"",AUH,345,24176,GRU,0
"",AUH,345 346,24188,ICN,0
"",AUH,345 346,35919,ICN,0
"",AUH,346,24148,CDG,0
"",AUH,346,24187,IAD,0
"",AUH,346 320,13110,BOM,0
"",AUH,346 320,24139,BOM,0
"",AUH,346 345 333,24226,MUC,0
"",AUH,346 77W,24250,SYD,0
"",AUH,734,43599,LHE,0
"",AUH,734 320,43582,ISB,0
"",AUH,734 320,43618,PEW,0
"",AUH,737,45941,RYK,0
"",AUH,738,33559,CCJ,0
"",AUH,738,33570,COK,0
"",AUH,738,33586,IXE,0
"",AUH,738,33612,TRV,0
"",AUH,738 321,52465,IST,0
"",AUH,738 330,41177,CAI,0
"",AUH,73H,4051,COK,0
"",AUH,73H,4103,DMM,0
"",AUH,73H,4127,HYD,0
"",AUH,73H,4171,KWI,0
"",AUH,73H,4177,MAA,0
"",AUH,73H 310,45819,KHI,0
"",AUH,73H 320,3978,BOM,0
"",AUH,73H 320,4065,DEL,0
"",AUH,777,14670,LHR,0
"",AUH,777,14813,MCT,0
"",AUH,77W,8392,YYZ,0
"",AUH,77W,13094,BKK,0
"",AUH,77W,24130,BKK,0
"",AUH,77W,24159,DAC,0
"",AUH,77W,24193,JED,0
"",AUH,77W,24194,JFK,0
"",AUH,77W,24219,MEL,0
"",AUH,77W,24222,MNL,0
"",AUH,77W,24233,ORD,0
"",AUH,77W,24255,YYZ,0
"",AUH,77W,61202,SYD,0
"",AUH,77W 320 346 332 345,24207,LHE,0
"",AUH,77W 332,13201,CGK,0
"",AUH,77W 332,24151,CGK,0
"",AUH,77W 332,24165,DUB,0
"",AUH,77W 346 320,13453,LHE,0
"",AUH,77W 346 345,24208,LHR,0
"",AUH,AB6,49308,KRT,0
"",AUH,AB6,49326,SHJ,0
"",AUH,ATR E75 738 73G,65111,MCT,0
"",AUH,F50,66011,KIH,0
"",AUQ,ATR,61888,PPT,0
"",AUQ,ATR DHT,61883,NHV,0
"",AUQ,DHT,61935,UAH,0
"",AUQ,DHT,61938,UAP,0
"",AUR,AT5,4598,ORY,0
"",AUS,"",6148,MSY,0
"",AUS,319,20922,JFK,0
"",AUS,319,21783,SLC,0
"",AUS,319,24354,DEN,0
"",AUS,319,56600,IAD,0
"",AUS,319,60138,PHX,0
"",AUS,319,62031,SFO,0
"",AUS,319 320,57260,ORD,0
"",AUS,319 73G 738 739 320,56713,IAH,0
"",AUS,319 CR9,6520,PHX,0
"",AUS,319 E90,6406,PHL,0
"",AUS,319 E90,60025,PHL,0
"",AUS,320,14050,JFK,0
"",AUS,320,14128,LGB,0
"",AUS,320,14239,SFO,0
"",AUS,717,20580,DTW,0
"",AUS,733 73W,63440,ATL,0
"",AUS,733 73W,64039,MCO,0
"",AUS,733 73W 735,63526,BNA,0
"",AUS,733 73W 73C,63971,LAX,0
"",AUS,735,63992,LBB,0
"",AUS,735 733 73C 73W,63833,HOU,0
"",AUS,738,5595,JFK,0
"",AUS,738,59415,JFK,0
"",AUS,738 319 739,56288,EWR,0
"",AUS,738 320 319,57630,SFO,0
"",AUS,738 739 752,56086,DEN,0
"",AUS,739,56044,CUN,0
"",AUS,739 73H,11913,SEA,0
"",AUS,73C,64517,TPA,0
"",AUS,73C 735,64177,MSY,0
"",AUS,73C 73W,63703,DEN,0
"",AUS,73C 73W 733,64267,PHX,0
"",AUS,73G,24859,ATL,0
"",AUS,73G,25008,CUN,0
"",AUS,73H 733 73W 73C,63916,LAS,0
"",AUS,73W,63694,DCA,0
"",AUS,73W,63776,EWR,0
"",AUS,73W,63789,FLL,0
"",AUS,73W,63876,HRL,0
"",AUS,73W,64081,MDW,0
"",AUS,73W,64198,OAK,0
"",AUS,73W,64374,SAN,0
"",AUS,73W,64437,SJC,0
"",AUS,73W 733 735 73C,63672,DAL,0
"",AUS,73W 735 73C,63769,ELP,0
"",AUS,73W 73C,63588,BWI,0
"",AUS,787,5811,LHR,0
"",AUS,788,12776,LHR,0
"",AUS,788,14671,LHR,0
"",AUS,788,32590,LHR,0
"",AUS,CR9,4896,CLT,0
"",AUS,CRJ,61953,MEX,0
"",AUS,E90,13915,BOS,0
"",AUS,E90,14004,FLL,0
"",AUS,E90 320,14145,MCO,0
"",AUS,M80 757,28998,LAS,0
"",AUS,M80 M83,6233,ORD,0
"",AUS,M80 M83,59875,ORD,0
"",AUS,M80 M83 738,5168,DFW,0
"",AUS,M80 M83 738,59020,DFW,0
"",AUS,M83 738,5693,LAX,0
"",AUS,M83 738,59488,LAX,0
"",AUS,M90 M88,20066,ATL,0
"",AUU,DH1,46605,CNS,0
"",AUU,DH1,46621,IRG,0
"",AUX,AT7,241,PMW,0
"",AUX,AT7,8546,BSB,0
"",AUX,AT7,8697,MAB,0
"",AUX,AT7,8756,PMW,0
"",AUY,YN2 BNI,42712,TAH,0
"",AVA,319,18105,CAN,0
"",AVA,737,37109,NAY,0
"",AVA,CR9,29250,CKG,0
"",AVL,320,29106,PIE,0
"",AVL,DH8 DH3,4897,CLT,0
"",AVL,M80,28950,FLL,0
"",AVL,M80,29083,PGD,0
"",AVL,M80,29163,SFB,0
"",AVL,M88,20067,ATL,0
"",AVN,ATR,17298,AJA,0
"",AVN,ATR,17304,LIG,0
"",AVP,CRJ,58756,CLT,0
"",AVP,DH3,6407,PHL,0
"",AVP,M80,29164,SFB,0
"",AVV,320,35039,SYD,0
"",AWD,YN2,42668,FTA,0
"",AWD,YN2 BNI,42713,TAH,0
"",AWZ,100,23453,KWI,0
"",AWZ,100,23465,MHD,0
"",AWZ,100,23491,PGU,0
"",AWZ,100,23506,SYZ,0
"",AWZ,100,23530,THR,0
"",AWZ,100,33382,BND,0
"",AWZ,100,33398,DXB,0
"",AWZ,100,33457,KWI,0
"",AWZ,100,33490,RAS,0
"",AWZ,AB4,33508,TBZ,0
"",AWZ,AB6,51381,JED,0
"",AWZ,M82,14355,IFN,0
"",AWZ,M82,14357,KIH,0
"",AWZ,M82,14362,MHD,0
"",AWZ,M82,14375,SRY,0
"",AWZ,M82,14377,SYZ,0
"",AWZ,M82,14384,THR,0
"",AWZ,M82,33450,KIH,0
"",AWZ,M82,33493,SRY,0
"",AWZ,M82 100,33412,IFN,0
"",AWZ,M82 100,33497,SYZ,0
"",AWZ,M82 100 AB4,33515,THR,0
"",AWZ,M82 AB4,33468,MHD,0
"",AWZ,TU3,66021,THR,0
"",AXA,AT7 AT4,38885,ANU,0
"",AXA,BNI,46584,SXM,0
"",AXA,CNA,3665,SJU,0
"",AXA,DH3,38933,STT,0
"",AXA,DHT,63408,SXM,0
"",AXA,PL2,52217,SJU,0
"",AXD,320 DH4 321,4246,ATH,0
"",AXD,J41,30120,JSH,0
"",AXK,CR7,25788,SAH,0
"",AXM,319,43404,FLL,0
"",AXM,AT7 320 318 319,12308,BOG,0
"",AXP,DH8,58442,CRI,0
"",AXP,DH8,58468,NAS,0
"",AXR,ATR,61889,PPT,0
"",AXT,73H 739,35920,ICN,0
"",AXT,767 737 787 738,42885,HND,0
"",AXU,DH8,23631,ADD,0
"",AXU,DH8,23866,LLI,0
"",AYP,142,70,LIM,0
"",AYP,DH8,62582,LIM,0
"",AYQ,320,35040,SYD,0
"",AYT,319,50716,KSF,0
"",AYT,319,51016,ROV,0
"",AYT,319 321,50672,BRE,0
"",AYT,320,1218,ZRH,0
"",AYT,320,1273,CGN,0
"",AYT,320,3257,IST,0
"",AYT,320,12662,HEL,0
"",AYT,320,31036,BRU,0
"",AYT,320,36143,IST,0
"",AYT,320,38129,DUS,0
"",AYT,320,51866,BRS,0
"",AYT,320,52419,HAM,0
"",AYT,320,54579,BSL,0
"",AYT,320,55138,MAN,0
"",AYT,320,57995,KBP,0
"",AYT,320,66476,LBA,0
"",AYT,320,66520,LTN,0
"",AYT,320 319,54921,LGW,0
"",AYT,320 321 738,7671,TXL,0
"",AYT,320 738,7293,HAM,0
"",AYT,320 738,45515,SAW,0
"",AYT,321,3271,KZN,0
"",AYT,321,3274,SVO,0
"",AYT,321,7438,MUC,0
"",AYT,321,30766,GRZ,0
"",AYT,321,30801,SZG,0
"",AYT,321,30816,VIE,0
"",AYT,321,50688,DRS,0
"",AYT,321,50708,FRA,0
"",AYT,321,50718,LEJ,0
"",AYT,321,50749,TXL,0
"",AYT,321,51920,MAN,0
"",AYT,321,52867,VKO,0
"",AYT,321,66496,LGW,0
"",AYT,321 320,7149,DUS,0
"",AYT,321 320,51047,SVO,0
"",AYT,321 320,66541,MAN,0
"",AYT,32S 321,19773,HAJ,0
"",AYT,32S 321,19888,PAD,0
"",AYT,738,7095,CGN,0
"",AYT,738,7136,DRS,0
"",AYT,738,7232,FMO,0
"",AYT,738,7384,LEJ,0
"",AYT,738,7493,NUE,0
"",AYT,738,7529,PAD,0
"",AYT,738,45366,ADA,0
"",AYT,738,45375,ADB,0
"",AYT,738,45397,AMS,0
"",AYT,738,45425,BLL,0
"",AYT,738,45428,BRU,0
"",AYT,738,45434,CPH,0
"",AYT,738,45453,ECN,0
"",AYT,738,45477,GVA,0
"",AYT,738,45597,TZX,0
"",AYT,738,45603,VIE,0
"",AYT,738,47595,PRG,0
"",AYT,738,52279,BGW,0
"",AYT,738,52346,EBL,0
"",AYT,738,52784,SAW,0
"",AYT,738,65454,ADA,0
"",AYT,738,65459,ADB,0
"",AYT,738,65510,BSL,0
"",AYT,738,65513,CGN,0
"",AYT,738,65519,DUS,0
"",AYT,738,65521,FRA,0
"",AYT,738,65522,GRZ,0
"",AYT,738,65525,HAJ,0
"",AYT,738,65527,HAM,0
"",AYT,738,65529,LEJ,0
"",AYT,738,65530,LNZ,0
"",AYT,738,65534,MUC,0
"",AYT,738,65536,NUE,0
"",AYT,738,65537,PAD,0
"",AYT,738,65539,SAW,0
"",AYT,738,65542,STR,0
"",AYT,738,65544,SZG,0
"",AYT,738,65546,TXL,0
"",AYT,738,65549,VIE,0
"",AYT,738,65551,ZRH,0
"",AYT,738 319 321 320 739,52466,IST,0
"",AYT,738 320,7617,STR,0
"",AYT,73G,50698,ERF,0
"",AYT,73G,50704,FDH,0
"",AYT,73G,50738,RLG,0
"",AYT,73G,50741,SXF,0
"",AYT,73H,22320,BGO,0
"",AYT,73H,22590,OSL,0
"",AYT,73H,22728,TRD,0
"",AYT,73H,22743,TRF,0
"",AYT,73H,31846,MST,0
"",AYT,73H,37897,LUX,0
"",AYT,73H,53237,LTN,0
"",AYT,73H,53349,ORY,0
"",AYT,73H,53486,BHX,0
"",AYT,73H,53526,LGW,0
"",AYT,73H,65192,CGN,0
"",AYT,73H,65208,DUS,0
"",AYT,73H,65234,FRA,0
"",AYT,73H,65261,HAJ,0
"",AYT,73H,65276,HAM,0
"",AYT,73H,65310,MUC,0
"",AYT,73H,65324,NUE,0
"",AYT,73H,65355,STR,0
"",AYT,73H,65386,ZQW,0
"",AYT,73H 73W,31704,AMS,0
"",AYT,73H 75W,53182,LGW,0
"",AYT,73W,31783,EIN,0
"",AYT,73W 73H,31872,RTM,0
"",AYT,74E,58365,VKO,0
"",AYT,752,51857,BHX,0
"",AYT,752,51891,GLA,0
"",AYT,753 752 332,51904,LGW,0
"",AYT,757,19675,CGN,0
"",AYT,757,19694,DUS,0
"",AYT,757,19719,FRA,0
"",AYT,757,19782,HAM,0
"",AYT,757,19828,LEJ,0
"",AYT,757,19868,MUC,0
"",AYT,757,19930,STR,0
"",AYT,757,19942,SXF,0
"",AYT,75W,53026,BHX,0
"",AYT,763,50903,LED,0
"",AYT,76W 73H,53265,MAN,0
"",AZA,319,28903,BIL,0
"",AZA,319,28959,FWA,0
"",AZA,319,28970,GRR,0
"",AZA,319,29059,MLI,0
"",AZA,319,29076,OGD,0
"",AZA,319,29140,PVU,0
"",AZA,319,29145,RFD,0
"",AZA,319,29153,RST,0
"",AZA,319,29215,STC,0
"",AZA,M80,28860,ATW,0
"",AZA,M80,28905,BIS,0
"",AZA,M80,28908,BLI,0
"",AZA,M80,28918,BZN,0
"",AZA,M80,28932,DLH,0
"",AZA,M80,28940,EUG,0
"",AZA,M80,28964,GFK,0
"",AZA,M80,28968,GRI,0
"",AZA,M80,28980,GTF,0
"",AZA,M80,28991,ICT,0
"",AZA,M80,28993,IDA,0
"",AZA,M80,28999,LAS,0
"",AZA,M80,29063,MOT,0
"",AZA,M80,29066,MSO,0
"",AZA,M80,29072,OAK,0
"",AZA,M80,29101,PIA,0
"",AZA,M80,29136,PSC,0
"",AZA,M80,29143,RAP,0
"",AZA,M80,29155,SBN,0
"",AZA,M80,29208,SGF,0
"",AZA,M80 319,28922,CID,0
"",AZA,M80 319,28944,FAR,0
"",AZA,M80 319,28955,FSD,0
"",AZD,100,23398,BND,0
"",AZD,100,23466,MHD,0
"",AZD,100,23531,THR,0
"",AZD,100 M82 AB4 320,33516,THR,0
"",AZD,AB6,51382,JED,0
"",AZD,M82,14363,MHD,0
"",AZD,M82 100,33469,MHD,0
"",AZI,ERJ,47892,DXB,0
"",AZI,ERJ,47894,FJR,0
"",AZI,ERJ,47895,XSB,0
"",AZI,ERJ,47897,ZDY,0
"",AZN,757,31993,DME,0
"",AZN,757,32029,LED,0
"",AZN,757,32070,TAS,0
"",AZO,CRJ,3560,ATL,0
"",AZO,ERJ,20583,DTW,0
"",AZR,ATR,10128,BMW,0
"",AZR,ATR,10144,CZL,0
"",AZR,ATR,10218,OGX,0
"",AZR,ATR,10225,ORN,0
"",AZR,ATR 738,10054,ALG,0
"",AZS,319,8393,YYZ,0
"",AZS,320,8191,YUL,0
"",AZS,320,14051,JFK,0
"",AZS,73W,64857,YYZ,0
"",AZS,EM2,35471,SJU,0
"",BAH,319,10400,DEL,0
"",BAH,320,13047,AUH,0
"",BAH,320,29466,SHJ,0
"",BAH,320,29875,ADD,0
"",BAH,320,29878,AUH,0
"",BAH,320,29916,BEY,0
"",BAH,320,29917,BGW,0
"",BAH,320,29921,CDG,0
"",BAH,320,29924,DMM,0
"",BAH,320,29925,DOH,0
"",BAH,320,29928,FRA,0
"",BAH,320,29929,IKA,0
"",BAH,320,29931,IST,0
"",BAH,320,29934,KRT,0
"",BAH,320,29937,LCA,0
"",BAH,320,29942,MCT,0
"",BAH,320,29943,MED,0
"",BAH,320,29944,MHD,0
"",BAH,320,29949,SAH,0
"",BAH,320,33848,KWI,0
"",BAH,320,37400,KWI,0
"",BAH,320 321,29876,AMM,0
"",BAH,320 321,29919,BOM,0
"",BAH,320 321,29920,CAI,0
"",BAH,320 321,29926,DWC,0
"",BAH,320 321,29927,DXB,0
"",BAH,320 321,29935,KWI,0
"",BAH,320 321,29948,RUH,0
"",BAH,320 321,40926,CMB,0
"",BAH,320 321 319 333,47349,DOH,0
"",BAH,320 321 332,29933,KHI,0
"",BAH,320 333 346,24046,AUH,0
"",BAH,320 M82,33470,MHD,0
"",BAH,321,29922,COK,0
"",BAH,321,29923,DEL,0
"",BAH,321,29941,MAA,0
"",BAH,321,29950,SKT,0
"",BAH,321,29951,TRV,0
"",BAH,321,52467,IST,0
"",BAH,321,52719,MCT,0
"",BAH,321 320,29946,NJF,0
"",BAH,321 320 330 332,29932,JED,0
"",BAH,330,29930,ISB,0
"",BAH,330,29945,MNL,0
"",BAH,330,36476,AUH,0
"",BAH,330 321 332,29947,PEW,0
"",BAH,330 332,29938,LHE,0
"",BAH,330 332,40527,BKK,0
"",BAH,332 320,29939,LHR,0
"",BAH,332 330,29918,BKK,0
"",BAH,332 772 773,23131,DXB,0
"",BAH,333,17820,AUH,0
"",BAH,333,38116,DOH,0
"",BAH,737,45857,LHE,0
"",BAH,738,33560,CCJ,0
"",BAH,738,33579,DOH,0
"",BAH,738,65088,DOH,0
"",BAH,73H,3979,BOM,0
"",BAH,73H,28398,DWC,0
"",BAH,73H,28424,DXB,0
"",BAH,73H,45768,DOH,0
"",BAH,777,14493,DOH,0
"",BAH,777,14672,LHR,0
"",BAH,777,56936,KWI,0
"",BAH,E70,41178,CAI,0
"",BAH,E70,51383,JED,0
"",BAH,E70 320,51518,RUH,0
"",BAH,E75 73G 738,65112,MCT,0
"",BAL,320 319,52468,IST,0
"",BAL,320 738,45516,SAW,0
"",BAQ,318 320,12371,CLO,0
"",BAQ,318 320,12481,MIA,0
"",BAQ,318 320,59680,MIA,0
"",BAQ,319 318 320,12464,MDE,0
"",BAQ,320 318 319,12309,BOG,0
"",BAQ,320 318 319,17577,BOG,0
"",BAQ,E90,17658,PTY,0
"",BAV,319 320,19257,URC,0
"",BAV,320,18323,CSX,0
"",BAV,320,19058,SJW,0
"",BAV,320,30935,PVG,0
"",BAV,320,33886,CGO,0
"",BAV,320,41979,NKG,0
"",BAV,320,66633,CAN,0
"",BAV,321,18374,CTU,0
"",BAV,321 320 319,19022,SHE,0
"",BAV,737,37110,NAY,0
"",BAV,737,37154,SJW,0
"",BAV,738,3184,XIY,0
